station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-05-06T18:19:12.9,2005-08-09T22:10:42.45,"[1.603842363377942, 1.741657229531359]","[2.045695691734881, 2.0663144814398122]","[2.5016668685197203, 2.396201391855649]","[0.4181520659146156, 0.5493795542960449]","[0.8001812385005419, 0.7401819581236715]","[0.6161413944779648, 0.7083091324749091]","[2.045695691734881, 2.0663144814398122]"
II.DGAR.00.BHZ,2005-05-06T18:19:12.9,2006-01-21T05:02:23.36,"[-0.1886796057060343, -0.11856883647388498]","[0.27948139725760923, 0.2099474777923624]","[0.756453406712488, 0.538867988789337]","[0.8175458772377455, 0.8393529104590886]","[0.8044014067217891, 0.8296945797477723]","[0.33291608761924874, 0.6487940574652585]","[-0.1886796057060343, -0.11856883647388498]"
II.DGAR.00.BHZ,2005-05-06T18:19:12.9,2008-11-11T20:31:03.34,"[0.24589575084418394, 0.365472183408073]","[0.6971426815378173, 0.694300355491725]","[1.1493179845168127, 1.0173154488201195]","[0.3448910551820813, 0.6787432960417038]","[0.6817843938763244, 0.7812749824371834]","[0.49966047948706743, 0.6782284622895906]","[0.6971426815378173, 0.694300355491725]"
II.DGAR.00.BHZ,2005-05-06T18:19:12.9,2012-06-29T09:20:50.5,"[-0.6392583719850419, -0.5061546118033755]","[-0.17729362424223294, -0.17809325552748945]","[0.29251747227169855, 0.15311442747410142]","[0.49857930631125846, 0.5349946961107187]","[0.7759929563093781, 0.7379517843504718]","[0.4476843545337096, 0.665119904996566]","[-0.17729362424223294, -0.17809325552748945]"
II.DGAR.00.BHZ,2005-05-07T07:43:10.77,2005-06-06T12:37:27.96,"[-0.8062565708185723, -0.6742378235292589]","[-0.34120822324849404, -0.3501894974318524]","[0.12583168025038063, -0.02429916957684599]","[0.6643753122594045, 0.6883153368637697]","[0.8433535916086397, 0.8101235604460869]","[0.45207070230834784, 0.6911394826448564]","[-0.34120822324849404, -0.3501894974318524]"
II.DGAR.00.BHZ,2005-05-07T07:43:10.77,2005-11-03T22:45:39.68,"[-1.795467733688681, -1.6607231283050075]","[-1.318307220489631, -1.3360171544495263]","[-0.8344375603145212, -1.0136067645069071]","[0.4625033814333841, 0.5824560386205212]","[0.6996978482247465, 0.6690836927055295]","[0.5163581595076167, 0.6146814463779728]","[-1.318307220489631, -1.3360171544495263]"
II.DGAR.00.BHZ,2005-05-07T07:43:10.77,2006-01-21T15:17:49.72,"[-0.9522707320375356, -0.7263978144430696]","[-0.45330071909166353, -0.4028741683603396]","[0.024758237434126064, -0.07808525841908984]","[0.2907473417855295, 0.6541762128241142]","[0.7046070707868618, 0.7840561796968242]","[0.6679083424649062, 0.6874019958182198]","[-0.45330071909166353, -0.4028741683603396]"
II.DGAR.00.BHZ,2005-05-07T07:43:10.77,2008-06-02T03:49:15.79,"[-1.3960343198161203, -1.2322678329060357]","[-0.9295206609577421, -0.9125489047813385]","[-0.46444797133185667, -0.5874503622588179]","[0.4922016991692459, 0.6129587648431996]","[0.7681641864071134, 0.7575602265048464]","[0.5892729434346562, 0.6742451063894166]","[-0.9295206609577421, -0.9125489047813385]"
II.DGAR.00.BHZ,2005-05-07T07:43:10.77,2014-11-19T04:16:00.07,"[-1.1708262533348197, -1.0429918398386646]","[-0.7052625407000088, -0.7185418456632472]","[-0.24039411950035938, -0.39602018930086635]","[0.3807683457592238, 0.604490414147341]","[0.7019165876833469, 0.6219648418603722]","[0.5396814347188836, 0.40677144913070046]","[-0.7052625407000088, -0.7185418456632472]"
II.DGAR.00.BHZ,2005-05-07T17:20:34.95,2006-01-05T18:01:51.72,"[-0.12900701113334687, 0.0369463693773797]","[0.3603189315283523, 0.375350274653057]","[0.8458596774203835, 0.7112542798051175]","[0.4688527604886906, 0.3893184298928139]","[0.6590229152023684, 0.5280627122619901]","[0.5959170424887443, 0.3916334027246764]","[0.3603189315283523, 0.375350274653057]"
II.DGAR.00.BHZ,2005-05-07T17:20:34.95,2006-05-19T14:43:37.59,"[0.7449940649592727, 0.8646368075399881]","[1.2318864888297283, 1.2047092520641736]","[1.7264917331475091, 1.544034714028094]","[0.6926731075085337, 0.6146773877764118]","[0.8593090823088347, 0.7057643332676893]","[0.6514709949961611, 0.4122067659347473]","[1.2318864888297283, 1.2047092520641736]"
II.DGAR.00.BHZ,2005-05-07T17:20:34.95,2008-03-29T09:39:04.53,"[-2.1882903237438662, -2.0883365679254924]","[-1.706505848267239, -1.748373675175342]","[-1.2179487038211387, -1.4174571339860589]","[0.64920998414026, 0.6018486101349951]","[0.8238577303346809, 0.6284451308509974]","[0.6216488500542927, 0.33099915891820375]","[-1.706505848267239, -1.748373675175342]"
II.DGAR.00.BHZ,2005-05-07T17:20:34.95,2009-11-01T19:02:16.03,"[-2.252692371008054, -2.0991473801014284]","[-1.7592006678463659, -1.7618584309555136]","[-1.2676831110279867, -1.4272154311559793]","[0.5647167161219991, 0.4475091387804168]","[0.7539392710764978, 0.5978141596770928]","[0.6485661867024043, 0.3799262179267972]","[-1.7592006678463659, -1.7618584309555136]"
II.DGAR.00.BHZ,2005-05-08T02:42:48.61,2006-01-27T18:13:51.98,"[-2.5070177188721265, -2.2959527511264057]","[-2.0324860788722012, -1.9713119592130666]","[-1.563636049334124, -1.6369828207649535]","[0.4198396514974622, 0.4034512059728402]","[0.6091308141222685, 0.6549372907476115]","[0.5412792731734539, 0.6418825748014333]","[-2.0324860788722012, -1.9713119592130666]"
II.DGAR.00.BHZ,2005-05-08T04:44:45.01,2005-12-24T10:49:58.72,"[-0.5674898810728347, -0.35771403307175226]","[-0.06406810452158117, -0.02410440202208137]","[0.4043772883486864, 0.30829944590764385]","[0.19773462074189535, 0.5991707139023795]","[0.7218306095534418, 0.8355576486066414]","[0.550812513203756, 0.8571368503998136]","[-0.06406810452158117, -0.02410440202208137]"
II.DGAR.00.BHZ,2005-05-08T09:27:05.58,2006-04-22T00:07:21.21,"[-4.723470163902747, -4.608396885846784]","[-4.282459614570208, -4.280908770847426]","[-3.837038150193157, -3.952980673773034]","[0.5013616264612496, 0.5500120954063971]","[0.7158556525802132, 0.7591629159112739]","[0.4895880233267172, 0.5940911030335636]","[-4.282459614570208, -4.280908770847426]"
II.DGAR.00.BHZ,2005-05-08T09:47:02.75,2013-05-03T19:43:14.06,"[2.010156894639449, 2.1369288498683456]","[2.441783399068445, 2.4551530784089532]","[2.8773313987145452, 2.783500657050558]","[0.5142145073128497, 0.34119368350377427]","[0.6318158351238033, 0.6835372116819816]","[0.4865232699025215, 0.537792795546845]","[2.441783399068445, 2.4551530784089532]"
II.DGAR.00.BHZ,2005-05-09T00:12:00.23,2005-07-25T07:09:57.46,"[-0.8815663988673031, -0.7328151346662396]","[-0.43777257496566535, -0.41410955044420444]","[0.001874312684901066, -0.0901271905834933]","[0.46081202993056014, 0.4520655247090532]","[0.6147667392447946, 0.758021919506909]","[0.47069084686275775, 0.7008570469950188]","[-0.43777257496566535, -0.41410955044420444]"
II.DGAR.00.BHZ,2005-05-09T06:20:11.54,2005-05-23T14:01:20.43,"[-5.208410289353357, -5.0746492780729096]","[-4.7522776373634965, -4.751180785894761]","[-4.294024036117442, -4.428086536214306]","[0.4650740264616728, 0.4030129957767865]","[0.6072993773492912, 0.550527784596541]","[0.5099165416156864, 0.3437261041354869]","[-4.7522776373634965, -4.751180785894761]"
II.DGAR.00.BHZ,2005-05-09T06:59:15.33,2005-05-31T09:56:28.0,"[0.2727873855842659, 0.4288985081695054]","[0.7393941039635885, 0.7494825924930778]","[1.2042793061430745, 1.075193246322915]","[0.5997132711268647, 0.7569385357635391]","[0.8171026295297654, 0.8717659186623252]","[0.6290566674125069, 0.7569722983506741]","[0.7393941039635885, 0.7494825924930778]"
II.DGAR.00.BHZ,2005-05-09T06:59:15.33,2005-07-15T02:23:23.17,"[-0.2615338264291618, -0.08977249580983028]","[0.21859855230328953, 0.23592182095466757]","[0.6966188957104411, 0.5637108214104611]","[0.6192258365796446, 0.7509890439506008]","[0.8894845188762739, 0.8768728280678928]","[0.7270431047570844, 0.7950499407966118]","[0.21859855230328953, 0.23592182095466757]"
II.DGAR.00.BHZ,2005-05-09T06:59:15.33,2006-02-19T21:15:23.82,"[0.0665882874639291, 0.28326567157320026]","[0.54631621503691, 0.6054641948426992]","[1.0157202706495745, 0.934422218735308]","[0.525975365091844, 0.5835546211188984]","[0.811848696773964, 0.8391076059907911]","[0.7593760424022472, 0.796134339574344]","[0.54631621503691, 0.6054641948426992]"
II.DGAR.00.BHZ,2005-05-09T17:53:30.08,2005-07-28T14:55:45.97,"[1.8042677487602539, 2.0025513700607878]","[2.3076247739216544, 2.3391553159547844]","[2.8096904722303426, 2.6678636349157023]","[0.5139783594273142, 0.429768392851036]","[0.6514541877695709, 0.5470796049794339]","[0.6103032982522031, 0.5417587208223026]","[2.3076247739216544, 2.3391553159547844]"
II.DGAR.00.BHZ,2005-05-09T17:53:30.08,2006-02-01T02:48:41.28,"[3.444703968433019, 3.686129718089427]","[3.9407143147041346, 4.004154247866785]","[4.430272779542562, 4.330840780214571]","[0.6365744544282682, 0.5288381260072202]","[0.7998940585286313, 0.7053813808797764]","[0.6936338613066514, 0.6814869565768579]","[3.9407143147041346, 4.004154247866785]"
